Id,Ball_Control,Dribbling,Marking,Sliding_Tackle,Interceptions,Acceleration,Speed,Stamina,Strength,Balance,Agility,Jumping,Heading,Shot_Power,Finishing,Freekick_Accuracy
14870,21,13,14,12,22,40,45,32,52,62,36,58,21,18,21,15
4217,47,25,73,65,73,52,55,74,81,48,34,77,76,71,51,18
15509,55,54,13,16,17,53,50,53,55,65,54,61,64,56,60,35
11334,41,32,67,53,65,47,48,31,70,49,63,79,60,34,24,24
6261,71,65,58,55,65,37,40,75,78,58,63,65,68,74,45,71
2708,65,58,75,70,78,66,61,90,70,67,67,82,59,53,30,31
16481,16,17,12,14,25,48,40,33,65,51,30,51,15,21,14,13
3222,61,56,71,72,77,71,72,78,70,66,66,53,67,63,41,71
17016,52,44,55,65,47,62,64,63,58,65,70,54,44,57,23,56
15092,44,36,54,51,66,63,69,63,61,60,61,72,55,36,31,20
7755,73,80,17,27,25,78,79,55,66,72,77,47,55,72,55,65
2304,59,50,69,76,80,45,69,86,83,51,34,55,63,70,45,33
8955,65,70,28,24,46,78,82,78,74,67,73,48,54,69,62,62
11486,65,66,52,56,48,74,72,75,60,85,82,81,44,58,65,45
6191,58,50,64,60,73,46,34,75,80,34,44,63,66,33,35,28
12796,35,30,58,61,63,51,63,62,78,51,50,67,69,41,25,24
2137,74,70,32,26,34,65,65,72,82,63,67,69,76,74,76,36
1420,74,67,72,76,78,68,76,71,84,59,56,62,67,80,65,54
9097,65,65,66,67,60,75,73,70,75,53,44,62,52,78,62,67
3284,70,66,72,70,73,69,74,69,76,74,67,68,67,66,40,47
14761,62,56,58,61,56,64,55,60,57,73,73,72,57,53,36,41
4433,68,68,41,42,46,77,82,91,70,63,67,47,47,80,70,64
16102,37,34,57,69,53,53,57,60,39,91,90,73,57,48,26,30
15451,57,52,16,17,24,63,64,60,70,62,58,73,59,55,59,37
8753,21,9,8,9,9,31,36,33,72,67,62,54,9,24,8,9
11589,61,59,64,65,62,64,63,66,64,71,59,62,57,55,30,32
10443,71,72,57,59,60,77,83,71,63,71,79,68,48,60,54,55
2538,57,52,72,80,70,34,32,55,83,60,60,79,84,66,29,48
10418,62,63,60,62,55,68,72,80,57,71,71,81,46,57,24,71
11811,65,65,33,40,28,60,76,57,53,76,46,56,50,60,65,36
7772,63,61,60,65,64,76,78,78,62,66,62,64,57,60,35,45
9732,66,72,71,63,59,77,63,74,43,75,76,59,55,68,50,56
12288,69,69,44,55,43,76,78,71,57,75,68,56,45,51,68,60
15851,60,61,58,59,52,58,70,56,64,69,65,56,53,59,46,67
14479,59,58,34,28,37,86,91,67,60,71,68,62,50,48,60,46
16659,30,30,50,54,52,63,64,66,62,74,56,73,49,35,21,26
6027,72,64,60,61,63,68,73,83,75,63,63,63,67,68,63,60
7015,22,14,20,25,28,48,44,25,70,54,37,62,14,19,15,13
13211,63,63,54,53,60,59,62,77,65,71,70,78,52,55,27,54
16885,45,42,19,12,12,55,50,52,39,62,50,62,54,46,66,28
484,77,73,79,81,82,75,75,84,65,72,74,75,67,71,39,59
5038,68,68,66,68,65,77,84,69,62,64,65,72,59,61,34,47
435,80,74,78,79,79,78,79,79,75,74,69,54,61,65,64,61
14364,56,42,57,62,53,74,71,70,56,72,60,64,39,27,28,31
14618,56,55,20,15,15,64,57,57,52,72,53,66,60,60,53,49
1489,82,81,42,36,49,74,75,65,51,80,80,67,53,76,67,77
9741,68,71,30,29,25,88,83,70,30,92,91,88,32,56,50,49
14016,56,54,60,55,52,75,74,51,65,67,61,45,61,52,47,38
6365,51,46,67,67,70,64,67,55,75,59,61,77,65,59,29,25
12330,64,58,61,63,64,59,57,75,70,67,60,74,54,48,32,47
13857,63,46,55,52,53,64,72,74,73,72,55,47,43,64,27,44
5352,74,76,20,33,41,73,71,58,43,79,75,30,55,63,64,45
11844,48,49,64,63,59,62,63,66,73,51,55,68,65,52,31,33
10142,65,66,60,69,55,75,76,69,59,69,73,71,52,61,47,30
9984,63,53,63,68,62,73,75,58,61,64,72,68,64,66,26,50
6195,71,72,25,12,33,80,83,73,64,74,83,75,32,78,63,69
549,78,78,64,73,75,69,69,83,78,67,75,69,72,82,63,65
6891,31,22,15,11,16,42,44,43,69,33,39,70,10,22,11,12
2969,70,69,68,68,69,68,71,92,75,71,69,72,64,75,64,64
13912,62,68,26,30,20,68,66,58,52,88,63,41,41,68,58,41
1197,32,11,11,17,28,60,58,31,62,61,61,82,14,37,14,17
9777,64,66,41,43,35,78,79,68,68,64,72,63,48,67,64,54
16851,43,57,56,52,49,54,52,61,49,64,56,63,46,24,28,31
4763,69,73,36,27,34,91,94,61,78,67,77,50,44,70,67,38
6792,68,69,27,28,25,80,86,65,76,70,68,68,60,74,68,33
17066,16,11,5,10,9,31,28,24,54,45,21,57,12,15,6,11
13807,58,57,45,36,40,72,71,68,71,64,77,55,56,64,59,54
2928,69,56,72,73,73,75,76,78,76,67,64,69,69,58,35,35
10479,64,51,62,59,65,55,54,67,75,47,58,58,65,58,42,61
3504,74,73,27,30,28,79,78,54,38,86,83,59,63,72,69,43
2845,74,75,67,72,68,88,86,77,72,72,74,60,55,63,46,42
14773,59,54,54,57,58,55,67,62,51,77,54,67,48,64,40,43
11929,60,64,63,66,57,75,79,64,57,65,72,60,52,29,28,36
12465,59,51,49,41,45,69,76,80,81,69,58,82,68,65,63,25
3374,66,57,68,70,75,71,69,90,80,69,68,33,61,55,30,35
2948,75,83,28,33,42,76,77,65,61,75,75,70,55,58,68,55
12951,52,65,19,18,12,80,80,55,44,74,74,60,61,61,59,58
13320,63,70,26,23,26,72,70,50,28,90,83,55,33,56,47,61
3962,68,77,52,54,55,76,77,69,49,70,67,41,56,72,67,40
6921,68,64,65,65,67,72,63,76,54,73,78,63,54,54,39,53
10703,63,67,11,11,10,60,55,65,79,61,51,64,55,66,65,30
16961,48,49,38,46,38,59,60,64,57,73,56,58,51,53,52,39
15408,52,50,13,18,13,67,71,36,61,59,58,72,65,62,63,38
4999,58,54,65,70,68,65,66,69,78,61,59,70,68,84,56,68
1306,68,55,75,67,74,52,49,79,82,61,53,66,79,59,37,45
4512,71,45,69,71,77,60,63,63,71,61,65,74,63,37,29,34
2726,71,76,62,69,58,92,91,91,71,90,83,90,51,74,54,46
3064,75,77,21,25,30,76,79,73,61,73,78,78,61,75,64,72
1479,78,80,51,47,57,75,73,74,64,79,77,77,66,80,74,72
13303,62,60,25,23,25,60,64,60,51,59,53,42,42,51,59,35
2533,28,8,13,11,23,32,31,30,70,49,44,66,13,13,11,12
16119,55,54,18,12,11,52,51,54,73,55,52,62,58,56,58,31
2330,67,57,75,82,74,64,68,69,74,57,64,75,64,67,48,44
17548,55,55,31,44,23,61,62,53,34,90,66,57,38,51,49,43
14127,57,46,51,52,54,66,68,71,82,53,40,83,63,36,23,26
13605,54,54,62,70,47,59,54,65,65,65,50,69,62,60,36,35
16023,34,52,45,62,52,71,67,73,75,73,70,56,38,24,25,26
7651,21,15,16,22,18,34,39,34,76,32,36,43,20,28,11,23
2823,71,67,72,70,68,69,69,77,64,76,77,80,59,72,53,58
11255,59,61,12,12,14,91,79,72,64,81,75,64,57,64,68,33
12782,57,62,18,23,20,77,81,65,70,65,60,43,55,73,59,41
6828,66,65,21,29,37,59,59,51,64,68,71,64,68,64,70,53
13325,64,55,28,27,26,78,77,68,39,84,86,54,58,76,64,48
10739,58,65,11,20,18,84,77,58,73,58,65,69,72,51,65,39
2872,76,78,48,36,39,80,70,72,57,90,91,67,49,61,65,43
4492,68,67,70,72,69,74,73,71,62,75,75,78,62,75,54,67
15942,45,56,56,59,55,75,72,48,32,87,79,48,36,32,26,36
5649,76,74,57,63,60,92,91,84,61,71,90,65,38,41,32,22
9109,24,16,15,11,18,39,44,34,59,44,42,68,15,15,15,11
14388,57,56,31,49,41,78,76,61,56,73,61,47,39,57,52,69
9284,62,64,57,51,70,58,65,72,68,70,57,54,52,64,57,66
16010,16,17,19,15,13,38,37,57,63,42,33,60,13,24,15,12
11928,63,65,25,33,21,73,76,56,46,78,72,55,47,63,60,53
11581,68,66,27,22,48,74,67,70,67,70,77,58,51,66,61,58
15399,42,59,52,60,55,78,72,61,59,62,59,60,49,54,44,34
10250,59,54,63,64,61,67,72,90,63,79,76,65,56,55,33,35
1199,21,12,12,11,27,36,38,26,63,44,31,58,10,18,10,11
4123,64,63,72,71,73,69,70,66,59,66,72,52,54,42,24,29
11639,60,51,17,22,26,49,52,47,71,62,65,81,73,66,64,48
13186,14,12,15,13,19,22,28,34,65,31,27,59,16,52,12,21
11907,64,68,20,23,31,74,75,51,59,75,66,58,39,65,57,40
7280,52,50,72,75,69,68,69,70,70,57,58,75,64,71,21,45
7884,65,68,67,68,66,75,67,73,61,74,63,78,52,38,44,32
2047,75,77,52,48,44,74,75,58,60,62,82,64,58,55,65,62
15445,57,52,54,57,57,62,63,74,59,71,58,80,55,59,54,51
1919,73,71,33,40,42,68,75,76,77,74,71,82,74,73,76,73
2520,65,58,26,29,26,46,32,33,75,52,50,74,81,74,83,66
15902,52,53,52,47,63,67,67,65,50,69,59,64,41,27,22,27
16794,24,18,19,16,23,45,46,42,51,62,36,56,18,24,15,12
3553,71,74,15,20,49,68,76,73,73,66,74,78,78,72,69,62
3461,70,69,16,17,24,77,73,74,83,59,69,66,74,72,72,69
13451,55,56,65,62,56,71,73,64,62,59,56,60,61,29,28,28
9730,63,61,52,57,63,48,57,68,83,48,52,40,66,61,43,47
1662,32,13,11,31,25,58,58,59,68,59,60,72,16,42,11,13
16831,39,38,49,48,52,70,73,71,58,74,49,71,55,51,26,33
13354,61,64,14,15,24,76,72,65,53,68,61,65,55,56,64,39
444,23,15,14,14,25,46,44,38,74,48,47,69,15,40,16,17
10325,63,61,58,62,65,78,75,72,65,65,72,57,57,59,55,52
11146,49,39,64,64,60,73,71,63,64,56,62,70,64,48,21,36
13556,20,21,17,14,26,44,48,34,54,59,39,51,12,22,21,17
567,84,81,39,25,42,94,84,68,31,96,92,61,59,73,71,69
13639,66,66,30,30,32,69,69,66,42,76,72,47,53,58,60,41
10870,62,68,29,30,34,77,78,52,31,88,84,41,44,74,66,40
7260,68,65,22,25,30,70,68,72,74,70,74,89,71,69,68,49
1541,80,80,63,66,71,79,77,79,73,90,86,71,70,75,71,67
13872,22,10,14,12,18,42,43,32,59,39,28,72,8,23,9,12
3217,51,44,71,75,67,51,55,59,87,42,37,61,72,41,31,55
1292,69,68,74,76,72,76,79,74,83,63,68,83,74,79,57,28
10193,61,57,64,64,67,70,69,61,63,67,65,67,62,49,41,38
6595,65,75,33,35,33,74,52,55,59,63,40,43,48,61,71,66
4507,21,12,11,17,23,44,40,31,65,57,52,77,11,21,13,13
17328,48,44,35,37,23,61,64,60,49,67,57,68,56,47,42,34
10702,57,53,23,16,23,52,57,61,78,41,43,68,74,75,72,32
2851,76,76,22,23,43,80,77,61,57,79,82,65,41,83,72,80
12645,62,60,49,58,61,59,55,66,56,75,74,61,53,48,39,42
3230,75,71,49,37,48,67,66,46,53,70,74,69,42,77,44,73
7908,55,49,72,69,70,70,65,72,69,70,65,75,66,51,44,41
6868,65,65,70,68,67,72,74,73,59,64,57,57,61,32,34,41
122,15,15,16,17,21,54,48,42,73,50,58,68,12,24,15,20
7724,69,59,70,59,73,63,59,70,59,66,70,72,49,70,62,59
3357,72,73,37,48,59,73,76,70,59,77,73,56,70,65,65,66
15895,33,22,51,56,53,50,58,61,70,52,48,70,57,34,19,26
16956,56,59,40,47,29,70,66,41,57,66,57,34,44,52,46,47
13638,58,45,61,62,54,67,64,70,65,71,62,67,50,55,26,33
13057,65,67,33,34,28,77,81,40,39,75,70,72,65,69,64,51
4350,77,66,23,29,34,56,51,70,61,68,73,70,68,75,76,42
15205,45,40,53,54,53,79,76,73,78,54,47,43,51,34,32,29
1343,77,81,39,44,36,83,82,80,59,83,83,83,62,71,69,59
664,73,72,73,82,77,78,77,90,66,65,68,80,66,68,56,51
4370,79,76,19,19,25,77,79,66,69,83,83,75,57,69,69,61
15185,57,62,27,24,33,76,66,57,52,75,72,52,37,57,49,41
13875,60,56,29,12,32,52,53,61,79,76,72,85,70,65,64,39
11402,60,58,61,62,55,75,72,71,65,63,60,59,55,58,39,58
16157,47,41,62,64,63,54,52,54,55,56,53,55,49,31,32,36
1771,79,81,35,43,35,75,76,69,58,76,77,48,49,67,66,61
12154,66,67,24,29,31,74,64,73,45,81,70,52,38,64,61,66
364,79,81,33,36,35,92,93,75,62,79,83,66,58,76,82,74
10319,69,67,13,19,14,80,82,72,73,61,79,78,58,72,64,30
16412,23,19,17,16,20,49,46,41,57,51,34,52,15,25,20,12
17466,45,52,32,27,26,65,51,68,61,62,42,49,59,50,49,51
5706,66,53,73,59,67,52,65,78,72,61,51,50,33,42,28,35
16168,23,19,14,20,25,43,46,38,51,51,30,51,19,19,12,13
11401,59,55,63,60,54,67,67,66,77,55,63,72,64,38,27,55
11264,67,67,21,19,18,81,79,70,47,73,72,61,40,60,63,27
10637,62,56,66,65,68,54,52,68,73,62,64,70,68,56,34,41
4035,69,57,69,72,62,68,77,85,76,64,65,74,68,70,26,30
16898,56,59,39,31,49,72,71,58,64,60,65,70,44,52,50,48
16421,54,54,49,54,56,71,64,43,55,65,63,59,46,48,29,35
4042,65,66,71,67,65,55,51,72,85,41,52,49,71,75,49,41
10730,68,65,29,31,18,73,71,66,60,78,67,59,43,75,65,39
13326,19,6,9,14,9,30,32,17,61,37,25,48,12,24,6,13
2471,74,72,72,65,74,72,71,83,72,76,73,80,61,71,41,56
10835,13,12,17,13,6,36,38,24,58,42,35,62,10,16,15,11
13535,37,27,60,61,62,73,79,73,69,61,56,66,53,52,42,27
6946,46,24,67,56,59,38,34,33,90,33,31,43,71,56,25,61
4341,66,66,66,69,71,79,80,82,70,69,74,67,57,71,49,47
14735,15,9,6,14,10,29,22,20,47,43,27,57,11,15,5,12
745,66,44,78,78,78,72,73,78,71,66,65,77,80,62,49,43
3367,71,73,47,46,55,87,86,85,40,87,89,59,52,77,65,76
227,80,78,78,84,82,73,74,76,73,73,75,75,68,78,59,84
9574,56,56,75,73,71,34,34,54,84,34,54,78,78,84,45,69
9214,65,59,56,55,64,46,51,77,89,32,34,62,68,67,42,39
5283,56,38,68,70,72,49,54,65,76,46,46,67,72,40,22,26
4955,73,71,42,46,39,80,77,72,60,73,78,47,41,69,62,66
3544,72,68,69,73,68,75,80,91,76,81,72,74,46,73,54,59
7626,69,66,26,25,25,77,79,72,76,64,73,76,66,67,68,33
9096,64,59,64,66,63,63,68,74,76,61,60,59,58,53,49,42
15231,54,45,58,57,58,58,57,66,68,59,54,52,55,44,33,39
9691,10,8,8,12,14,29,33,27,53,41,39,62,14,24,5,14
8492,65,67,31,22,44,64,66,64,67,71,70,68,58,68,68,44
10442,49,31,61,60,64,54,59,60,74,56,49,73,62,49,31,31
12450,65,59,47,45,49,70,64,72,70,64,71,58,53,65,56,63
11156,58,59,19,27,29,64,64,58,67,63,59,74,69,66,64,62
14268,67,66,40,46,54,59,64,67,62,58,55,59,45,52,32,35
124,83,84,65,64,76,72,66,77,85,64,68,58,69,80,68,68
17403,40,44,14,11,10,70,62,51,44,64,51,68,46,42,55,28
1978,70,70,70,74,75,62,63,87,65,83,75,86,69,69,50,45
11001,60,67,19,17,19,72,64,60,64,66,66,62,52,66,73,36
12452,63,61,55,54,54,51,55,82,74,62,60,61,64,73,56,55
11807,60,59,58,61,58,66,72,79,64,63,64,51,46,30,34,44
17336,20,15,14,12,14,33,38,18,44,54,32,52,11,22,15,11
12392,61,60,19,21,35,79,73,65,63,75,75,70,60,63,64,54
8496,32,15,11,15,15,32,32,27,59,44,47,50,11,33,14,11
2087,70,62,43,40,42,77,69,69,83,54,63,77,78,78,77,41
13047,58,40,68,62,65,56,61,65,76,47,45,65,68,72,28,60
10974,66,66,25,28,36,77,84,54,34,88,87,72,41,66,44,61
16783,20,14,13,16,21,41,40,25,52,62,33,59,13,25,20,18
421,80,85,28,35,39,86,77,77,59,81,91,64,38,78,79,73
3164,73,64,70,69,75,48,48,60,75,65,58,71,71,53,48,53
370,79,72,36,32,32,64,65,65,88,57,67,79,83,85,81,69
602,66,55,76,73,81,49,58,75,90,59,60,72,75,72,50,41
16073,64,54,47,51,43,73,62,62,56,87,74,56,36,51,43,52
13870,60,53,18,18,32,55,61,65,80,60,56,62,64,67,59,33
10973,64,65,45,40,38,78,80,72,65,61,74,56,49,72,68,60
12554,53,49,60,66,57,70,59,68,69,62,56,64,62,23,24,27
3154,73,69,70,73,72,69,77,75,78,62,70,68,64,80,55,76
8339,55,52,71,69,59,85,77,75,48,82,80,82,43,36,33,45
7096,67,63,59,62,64,65,62,73,71,73,60,72,51,75,64,63
11032,65,67,42,49,60,65,69,59,64,68,68,74,57,61,58,49
16657,14,15,16,12,15,30,32,25,59,39,24,41,15,19,16,12
14876,60,66,30,25,24,75,76,60,52,76,82,63,34,60,56,45
13917,56,56,15,12,14,55,53,52,60,50,51,61,65,56,64,43
2094,72,62,69,71,73,77,82,89,55,62,68,53,63,62,30,32
16999,34,29,47,63,49,57,51,57,56,61,48,73,50,39,24,28
9776,70,74,38,31,44,63,68,62,61,65,55,49,46,61,56,45
11423,63,68,38,34,38,72,79,73,56,78,81,68,62,64,62,44
5655,70,69,60,50,54,63,64,70,68,60,65,63,37,84,58,83
2521,70,69,17,19,29,68,67,63,76,64,69,72,78,77,76,43
6081,67,68,32,40,37,85,88,78,57,74,81,74,46,71,57,62
14140,65,59,65,60,60,63,63,60,50,73,59,67,68,52,34,36
4204,74,74,20,22,35,87,78,63,36,89,90,74,38,65,60,62
4689,71,77,22,23,34,71,72,62,61,81,83,54,61,71,61,55
12611,64,66,38,36,17,74,81,64,60,69,67,59,63,59,49,50
16719,51,51,12,17,15,61,62,58,56,65,58,60,54,47,59,29
3619,76,80,28,28,31,78,75,63,59,77,85,64,44,70,63,66
10017,65,67,13,13,21,74,74,68,58,75,83,44,45,70,63,53
14012,62,61,17,23,14,71,77,50,56,64,55,52,50,66,62,37
10881,70,71,16,22,17,72,65,45,36,78,78,57,58,36,60,58
8642,65,60,64,65,68,62,65,68,77,55,57,55,60,58,36,40
3135,73,64,59,62,73,51,53,73,74,68,56,54,49,80,62,81
2493,73,63,72,65,72,62,59,84,78,72,63,79,72,70,62,53
11012,65,68,35,39,38,76,64,54,57,74,72,58,39,58,55,58
12615,61,66,40,37,32,72,72,59,59,60,70,40,55,59,69,41
12273,26,16,18,17,26,55,47,36,57,57,31,66,15,33,17,12
2546,69,61,75,79,75,55,69,65,69,65,65,67,68,75,44,45
15453,59,67,18,22,44,80,79,54,56,67,78,78,48,55,57,33
14474,60,58,56,56,56,69,65,57,50,59,57,54,56,52,51,27
8121,21,13,14,16,23,50,42,35,68,47,65,50,11,18,12,14
6492,69,63,40,36,66,68,68,60,57,86,76,31,36,71,64,73
6110,70,60,58,51,67,60,61,75,72,70,67,67,60,61,51,58
9548,13,15,16,9,11,34,33,28,40,39,39,51,12,47,11,13
17030,47,51,31,43,27,60,64,45,49,65,62,55,42,51,40,42
1281,77,71,65,59,65,59,59,67,58,71,69,59,47,81,58,76
13464,67,65,58,64,63,60,55,55,59,65,57,55,56,34,33,37
14604,64,62,38,42,25,65,63,59,45,64,66,52,38,47,55,35
8901,30,14,13,12,24,59,55,59,58,64,60,65,14,33,21,12
12838,59,60,65,60,58,78,78,54,58,66,78,57,58,57,48,52
15775,44,51,51,59,55,74,71,60,56,75,68,47,45,46,25,28
5288,69,65,20,27,24,55,68,69,76,49,58,42,73,70,75,31
14931,61,58,18,16,23,47,64,55,83,54,65,56,67,55,59,34
2817,74,70,58,58,70,72,73,89,72,64,67,72,59,83,48,69
14102,17,8,7,10,14,19,33,32,69,44,23,63,11,25,5,10
16389,48,41,13,11,17,75,73,59,51,68,67,63,59,44,63,31
4029,71,66,67,71,63,75,77,74,66,72,70,71,62,59,47,42
13513,52,30,60,55,68,54,59,57,66,70,53,75,51,31,24,21
13465,58,43,66,52,53,74,75,61,60,55,61,53,56,49,55,52
1233,65,51,72,75,72,69,73,72,78,74,65,90,82,58,44,39
16767,61,54,44,46,40,62,62,41,31,81,69,35,36,58,40,41
10342,58,59,43,33,51,73,72,75,74,84,88,73,63,61,67,52
10092,65,64,20,13,14,76,74,84,59,65,65,75,57,61,65,40
15941,17,7,9,10,6,25,28,22,33,37,34,40,11,22,7,11
4969,68,70,54,42,58,88,86,80,71,68,73,85,64,80,63,46
16531,46,47,52,53,49,69,71,60,57,62,64,62,44,27,24,33
7992,70,60,52,63,69,74,79,82,48,83,73,92,53,73,37,46
997,73,59,76,81,82,71,73,82,75,67,68,81,69,70,37,42
7814,56,44,67,71,71,53,55,65,73,61,43,72,65,42,23,24
5248,63,61,70,67,67,75,73,91,72,65,72,72,57,58,34,58
11445,62,60,60,63,66,67,75,76,71,59,66,70,63,63,51,71
10373,63,55,62,62,60,53,70,72,78,70,63,71,62,61,52,56
968,73,72,76,77,75,91,90,87,62,82,83,84,73,66,57,40
15117,65,66,38,30,23,66,68,44,62,65,55,57,42,58,50,53
5420,64,57,66,69,73,69,72,78,75,53,62,73,68,45,32,49
4497,69,61,20,21,41,64,63,67,58,68,65,78,71,70,75,42
1698,74,65,15,38,32,51,66,83,90,35,38,68,82,77,75,29
2822,73,67,73,69,71,75,78,82,56,67,76,72,59,79,44,57
58,85,84,72,78,82,79,79,83,71,79,81,67,68,82,65,78
454,22,12,19,12,23,54,52,28,80,58,53,59,14,25,19,16
1130,80,65,62,65,76,63,56,77,64,71,66,58,62,76,61,78
7971,61,64,14,15,12,77,74,58,76,66,70,77,73,59,74,32
2725,61,45,72,75,71,65,69,65,77,55,58,82,73,41,32,33
8041,63,59,69,73,72,66,69,54,63,67,65,73,64,55,44,27
11828,68,57,37,46,65,67,65,74,58,62,74,43,36,61,48,61
13286,48,32,65,59,63,59,59,58,52,63,60,66,55,41,25,29
11296,64,69,19,23,18,77,79,55,68,73,74,66,53,68,60,31
16781,25,16,19,12,19,41,49,43,49,47,37,56,15,25,18,19
14526,53,60,20,26,33,68,53,49,71,70,61,72,59,65,56,47
13956,56,52,17,25,24,48,55,55,78,41,50,61,70,60,66,31
14804,16,15,18,12,22,44,48,18,66,51,35,59,11,24,16,20
15660,57,58,44,45,43,57,58,56,60,74,58,40,41,46,56,46
9188,60,51,66,64,63,47,55,57,73,49,42,58,72,43,22,32
4598,69,67,56,69,70,33,34,52,78,54,46,54,76,83,47,59
12094,59,47,74,64,59,70,75,65,65,73,62,75,52,27,28,23
2348,78,79,63,77,71,78,81,82,67,86,85,69,52,56,66,55
12402,65,61,50,53,66,60,68,62,80,60,63,65,60,60,49,49
12759,48,21,61,59,56,57,72,45,70,46,75,55,55,52,22,44
17310,42,53,22,32,21,82,85,50,54,66,54,54,22,38,37,32
8103,75,74,29,30,36,68,74,65,68,63,66,52,49,69,61,59
8203,64,62,67,70,61,70,68,70,73,70,72,71,59,62,36,49
2077,78,82,27,30,23,85,83,62,56,83,89,54,32,73,64,67
13951,66,64,17,19,23,62,66,52,53,73,76,48,42,58,56,41
9807,68,65,63,59,65,73,64,61,51,79,79,56,52,59,34,39
7271,23,19,13,12,20,50,50,20,66,40,48,70,7,33,19,11
6769,66,68,29,27,30,84,81,71,57,76,80,76,52,68,65,56
9050,64,61,32,35,34,79,79,72,32,81,77,55,42,66,62,44
5045,65,62,67,62,69,69,65,78,63,74,72,59,58,70,37,49
16144,56,53,50,49,49,60,57,72,74,61,59,40,44,49,45,49
16711,18,12,13,21,24,42,47,42,61,56,30,54,20,24,16,21
11618,19,14,11,14,25,62,53,42,66,67,64,73,11,23,13,13
17365,50,50,54,54,40,66,59,58,41,73,59,65,55,51,55,29
13824,52,43,56,60,65,58,60,62,71,56,53,64,52,56,31,31
16504,53,54,16,17,18,62,65,70,60,65,72,70,54,54,53,40
7082,26,18,16,14,19,44,43,34,62,43,47,66,12,41,13,18
5092,66,64,24,22,36,64,63,69,73,56,57,53,68,70,72,60
11092,56,45,63,56,61,68,71,63,75,56,62,54,66,49,41,37
1173,77,76,66,67,67,67,67,86,67,76,79,82,53,63,58,69
15153,58,55,58,55,52,59,55,61,76,59,51,60,44,49,38,39
14806,54,42,57,58,55,65,58,46,59,68,66,72,57,50,21,35
17071,58,64,15,18,17,62,62,44,51,42,68,32,43,54,49,26
8241,72,69,54,52,52,73,72,69,57,67,74,57,58,72,59,69
5774,65,62,67,71,66,78,76,75,60,64,73,59,54,33,36,42
13424,67,68,20,24,16,63,65,82,61,66,71,52,41,56,46,44
5415,69,59,46,36,28,53,43,45,82,58,50,90,79,77,70,73
4126,57,54,70,68,65,53,64,61,82,52,48,77,71,64,22,29
13014,62,57,17,42,42,81,77,62,88,60,58,63,56,61,66,29
4382,65,47,71,69,72,68,53,88,71,70,71,80,42,44,22,63
11068,66,67,50,62,63,71,69,80,51,82,86,59,46,56,48,45
669,68,39,78,82,81,69,67,69,73,57,50,80,81,42,28,25
15853,51,52,55,54,47,68,65,68,56,63,62,60,52,47,44,35
16178,55,46,21,19,14,59,65,50,57,65,56,76,60,56,55,33
5504,21,11,11,19,20,35,34,35,64,30,43,70,13,23,18,12
9441,63,67,28,35,36,87,82,71,60,70,78,65,61,66,60,57
6642,66,68,33,48,33,84,84,77,61,72,80,61,59,60,60,54
14511,58,61,17,20,49,71,70,64,58,79,71,80,42,58,61,54
2187,76,75,23,21,25,76,79,69,76,63,76,67,70,70,72,57
5021,69,65,67,72,65,71,70,65,59,74,68,59,49,80,51,74
4465,70,69,67,68,71,53,55,81,73,70,55,63,64,62,42,45
16325,33,38,50,55,51,75,72,65,61,68,73,75,57,37,19,26
15508,16,11,5,13,7,22,30,22,40,49,31,60,10,21,8,13
10227,67,65,25,30,42,77,76,67,57,62,77,59,48,65,54,34
3636,75,75,38,43,42,82,79,75,62,76,84,61,56,75,63,67
3704,77,74,34,33,38,84,82,59,63,78,79,44,49,70,71,64
10309,20,13,13,19,22,44,48,23,61,44,49,58,18,21,9,11
16429,55,46,53,50,49,68,65,62,58,64,61,59,48,54,33,38
5068,69,73,36,43,45,73,71,78,67,69,72,58,54,68,61,50
2245,74,71,75,77,61,77,79,69,68,79,74,62,51,87,44,69
11935,63,65,25,39,30,66,60,30,64,54,68,58,60,64,68,69
13637,62,57,66,62,57,62,67,67,66,59,53,63,54,39,13,14
3147,77,74,20,22,14,81,73,71,34,90,81,32,50,74,61,78
511,82,77,45,59,69,69,70,63,67,74,78,67,58,83,69,80
9487,57,48,67,67,64,68,72,76,80,79,71,82,58,46,21,21
13823,22,11,11,11,13,32,31,25,50,31,30,50,11,11,11,14
3651,73,70,39,35,68,66,66,46,55,78,79,35,52,70,61,73
7223,57,60,67,63,69,74,78,72,82,47,60,74,63,59,33,28
3899,73,74,13,16,22,92,93,72,58,78,89,79,67,69,63,34
2649,71,66,72,70,68,68,70,88,76,64,66,80,70,62,45,53
3448,72,70,50,54,57,66,68,73,65,60,53,68,55,72,63,78
836,81,77,55,71,54,64,68,72,72,59,70,70,71,83,73,77
7495,66,43,73,71,74,47,51,71,72,66,57,77,69,61,28,55
6336,57,39,62,68,67,63,70,72,73,68,68,90,80,62,50,20
12398,61,56,20,22,23,72,76,80,67,62,72,64,59,63,60,49
1511,78,73,63,68,73,64,66,69,56,78,76,62,52,69,57,73
945,52,45,78,76,76,68,74,62,84,48,50,72,77,40,21,29
9457,61,62,44,49,54,68,69,82,78,68,70,72,66,62,68,45
17413,25,25,48,52,54,62,64,64,63,54,41,68,41,38,22,28
10649,11,21,11,31,25,25,30,33,61,46,43,74,13,18,11,12
8503,53,50,66,68,61,34,55,72,79,53,55,74,67,57,24,58
12660,62,60,57,56,56,68,66,65,69,69,64,70,53,59,46,48
