Id,Name,Ball_Control,Dribbling,Marking,Sliding_Tackle,Interceptions,Acceleration,Speed,Stamina,Strength,Balance,Agility,Jumping,Heading,Shot_Power,Finishing,Freekick_Accuracy
1520,Jonas Lössl,19,15,12,15,20,29,34,25,67,30,32,51,17,22,12,13
14216,Keegan Pereira,54,62,58,55,53,86,83,71,53,76,82,62,48,70,13,45
2896,Tom Lees,63,59,74,73,69,62,65,70,80,68,61,81,73,38,36,20
4988,Ahmad Hassan Assiri,50,26,72,72,64,61,63,80,69,64,63,89,72,43,24,26
14515,Nicky Deverdics,64,42,38,33,45,60,52,66,66,67,59,49,40,49,32,16
9972,Néstor Breitenbruch,63,47,66,55,63,65,67,81,66,67,60,70,72,40,38,33
10628,Quentin Westberg,18,9,10,12,16,34,54,40,70,60,51,78,8,18,9,10
3194,Mijo Caktaš,73,77,45,42,33,73,71,79,59,76,76,53,46,64,68,75
4020,Kazuki Nagasawa,76,78,19,20,19,77,69,66,38,89,90,62,30,56,54,54
3118,Arnold Mvuemba,76,68,67,61,67,69,72,73,66,73,71,68,67,75,58,73
6979,Thomas Lam,67,63,66,68,67,74,66,72,71,70,58,62,59,66,51,33
15599,Giuseppe Mastinu,60,63,24,22,24,66,68,58,57,65,57,42,42,72,57,41
16268,Aleksander Melgalvis,39,58,52,52,52,66,65,70,61,67,57,58,45,40,27,28
1571,Boštjan Cesar,58,54,81,74,80,34,54,55,91,34,30,72,74,47,14,27
16621,Callum Stanton,11,9,4,11,15,33,27,28,25,41,31,66,16,19,7,9
9522,Israel Villaseñor,23,13,10,11,24,40,43,25,57,61,58,56,20,21,20,12
14070,Thomas Kok,61,60,63,58,55,62,66,62,63,75,62,58,51,56,43,45
11278,Nasser Chamed,61,65,37,28,30,81,77,52,58,85,78,56,41,70,55,65
12851,Filip Dagerstål,58,53,60,57,60,60,58,66,73,45,58,77,51,65,37,38
359,Erik Lamela,83,86,37,39,43,81,77,82,57,71,78,64,71,80,75,79
4881,Leandro Desábato,62,69,66,66,73,67,70,74,70,73,72,82,53,58,47,52
16108,Hamilton Valencia,56,57,16,21,21,72,69,49,55,82,77,44,25,53,52,32
10711,Joshua Pérez,67,69,23,36,29,73,67,51,36,84,72,49,53,67,58,56
10697,Diego Bielkiewicz,66,62,16,12,19,58,60,56,75,59,56,61,64,65,65,37
1234,Ahmet Çalık,64,54,76,75,77,66,70,75,78,74,52,84,76,55,42,39
11202,Johnny Mostasilla,38,20,62,58,65,55,54,70,82,48,62,59,67,28,30,23
6628,Otegui,75,63,64,64,61,74,72,74,58,74,70,63,63,57,40,43
8885,Wessel Dammers,66,60,64,67,55,75,73,62,74,63,65,74,68,73,55,40
3532,Camilo,74,77,29,33,29,76,79,69,64,77,82,76,65,77,75,79
11124,Adrián Balboa,52,68,16,16,27,54,55,64,77,54,51,68,72,66,67,27
637,Maurício,55,50,80,79,78,69,69,74,80,60,58,88,78,56,42,45
15864,Alexander Lundin,16,14,12,20,16,29,19,40,74,32,40,60,11,23,12,17
12836,Glenn Bijl,55,50,64,64,64,72,69,74,61,63,52,60,41,41,25,28
4014,Lucas Boyé,79,78,22,30,25,75,75,69,79,69,73,69,65,71,66,36
12230,Alan Aguirre,61,62,60,65,60,64,67,70,57,74,73,73,56,35,31,35
4184,Jacopo Dezi,74,70,53,60,58,69,74,89,56,71,64,73,52,59,62,55
15263,Frank Ronstadt,46,55,61,63,51,67,66,62,55,74,67,55,46,29,28,31
2273,Sebá,72,69,50,45,49,88,85,77,78,69,76,64,57,83,72,64
3043,Daniel Larsson,70,75,25,37,24,85,92,90,65,78,74,79,61,83,64,54
13815,Shoki Hirai,54,58,13,12,22,80,68,66,70,67,71,63,59,55,60,48
8380,Alexander Fischer,60,55,63,61,61,82,84,68,71,64,71,68,64,47,35,45
8564,David López,69,66,42,38,58,48,47,32,66,65,51,49,43,67,68,79
11703,José Ángel,53,42,61,59,63,57,61,64,75,72,52,69,61,65,31,29
9948,Jhon Duque,62,53,70,60,74,68,65,72,60,66,74,71,59,47,41,39
1995,Germán Lux,35,11,15,14,17,29,32,43,72,55,56,68,13,12,13,12
7286,Michael Zullo,70,70,65,66,61,79,83,70,58,88,85,87,45,41,53,46
7684,Lorenzo Dickmann,62,60,62,74,65,73,72,68,55,67,64,63,50,43,29,36
11333,Cordell Cato,58,71,60,56,59,89,92,61,55,73,82,62,47,62,59,36
8307,Wes Thomas,62,59,15,19,29,77,84,80,76,78,82,81,65,68,67,37
6892,Osayamen Osawe,62,67,21,16,16,83,90,66,73,67,70,82,62,68,67,32
5966,Dominik Furman,68,61,64,63,71,66,67,69,62,70,62,63,60,71,52,56
11812,Bautista Merlini,64,65,45,47,32,78,83,60,30,84,90,56,39,57,54,58
11245,Genki Omae,62,65,27,30,28,77,78,58,41,90,82,75,65,52,67,69
10889,Muo Cadete,57,48,60,58,53,31,34,57,92,42,35,42,76,81,30,46
14151,Ángelo Araos,67,66,36,48,22,70,71,69,64,66,69,54,38,54,51,35
2679,Mbwana Ally Samatta,67,70,15,13,18,79,81,58,73,65,78,82,70,76,76,57
11375,Daniel Leadbitter,55,57,60,62,56,89,90,76,68,54,79,72,59,39,41,45
5717,Thabo Qalinge,70,75,23,30,29,80,78,64,49,67,74,38,34,52,62,54
3325,Rober Ibáñez,73,76,41,42,53,78,72,51,46,90,76,54,52,68,64,52
17003,Marcus Maier,57,51,33,34,54,62,62,62,46,76,52,61,38,42,47,29
8970,Artem Timofeev,68,56,67,67,57,69,68,66,71,61,58,66,55,59,50,49
14875,Piotr Johansson,59,56,25,26,28,75,78,66,70,59,64,65,40,48,53,42
952,Darío Benedetto,73,74,25,27,28,78,84,74,71,66,76,88,75,81,74,57
10238,Jufain Al Bishi,51,45,57,64,63,68,61,79,77,55,72,89,66,32,25,21
3162,Boaz Myhill,35,15,13,16,25,41,46,29,63,48,51,72,13,27,11,12
7643,Fredditinho,73,61,50,59,65,65,61,65,52,73,72,69,45,43,38,55
11575,Nathan Rutjes,65,63,62,68,60,54,50,75,57,65,67,56,59,62,45,40
12826,Bryan Róchez,62,65,22,19,18,66,69,65,62,66,78,81,70,67,59,29
14488,Dejan Sorgić,61,58,35,27,22,57,61,70,53,75,72,69,48,70,51,54
16682,Abdullah Al Mohammed,37,49,56,62,52,59,61,64,56,59,53,62,44,50,31,36
3390,Maxime Chanot,58,29,74,73,66,51,54,73,83,60,50,72,75,73,38,60
10407,Jakob Orlov,61,59,24,23,25,58,71,71,72,59,62,71,64,65,63,45
682,Clint Dempsey,79,79,31,47,33,69,69,70,73,69,74,79,76,82,82,73
16853,Giuseppe Altea,53,58,25,23,20,66,64,48,62,66,55,48,38,63,57,34
4071,Daniel Rosero Valencia,50,63,73,66,70,69,76,91,79,63,63,87,77,48,33,37
1128,Vadis Odjidja-Ofoe,77,74,63,69,70,65,65,74,83,51,54,80,68,82,65,71
4080,Luis Páez,68,70,29,27,25,69,68,70,71,60,74,70,68,74,73,63
9113,Radosław Murawski,69,62,62,64,63,71,71,88,61,75,75,82,58,62,42,37
689,Luisão,58,50,74,81,79,32,38,57,90,32,34,61,82,73,45,48
2664,Steve Birnbaum,61,46,72,68,71,55,59,72,78,54,42,84,75,41,30,26
9237,Michael Doughty,68,65,48,62,51,65,67,75,67,68,75,70,45,56,55,63
15330,Brayan Silva,21,18,20,17,25,33,34,25,50,36,36,54,17,24,20,19
12940,Callum Elder,54,56,63,61,55,69,73,79,47,65,57,73,62,40,29,29
1516,James Tomkins,58,50,77,80,74,55,56,75,76,53,51,74,78,40,29,31
10277,Amari'i Bell,60,73,61,64,57,85,80,75,62,71,62,71,46,52,33,45
14456,Yann Songo'o,50,44,56,57,62,67,55,70,71,62,80,73,61,59,33,32
9702,Óscar Franco,63,53,20,21,15,46,49,64,86,52,53,67,74,65,68,27
10128,Sebastián Luna,63,65,63,56,61,76,76,75,76,64,72,64,43,64,59,76
13930,Latif Blessing,59,61,21,22,19,80,83,74,45,84,81,67,51,60,60,56
13562,Mateo Castellano,65,59,65,50,72,72,74,61,61,64,69,70,43,56,38,47
3691,Steeven Langil,71,74,11,39,34,92,92,72,58,74,84,62,42,68,63,50
3661,Carlos Peña,70,72,61,64,69,72,72,84,81,65,70,81,74,76,68,55
14227,Alejandro Peláez,24,21,19,21,27,40,41,26,69,55,37,56,20,25,17,18
16945,Abdullah Nasser Al Subaie,40,44,55,49,52,60,62,62,50,84,66,88,48,57,31,50
14240,Ridwan Gyselinck,55,28,59,61,58,55,60,55,65,60,59,61,58,40,24,29
3495,Hernán,77,63,58,71,70,57,60,76,71,58,61,71,70,71,62,50
11810,Steffen Lie Skålevik,58,58,16,20,18,73,75,62,59,65,56,60,65,64,64,32
8695,Hiroki Fujiharu,61,51,69,72,61,64,60,56,37,77,76,56,67,31,30,32
5337,Georges Mandjeck,63,64,67,65,70,70,67,81,79,59,68,67,61,57,43,48
15191,Alexey Tataev,40,32,53,59,58,64,62,58,65,60,45,70,63,41,22,26
4262,Benito Raman,71,73,19,15,23,91,92,85,39,84,88,82,66,69,70,67
734,André Hahn,72,71,46,48,50,70,86,87,81,60,65,82,71,84,79,52
7901,Mauricio Zenteno,59,56,73,71,61,74,65,71,69,69,60,82,63,58,36,28
5935,Michael Hefele,52,47,70,63,64,52,65,64,84,46,39,71,70,54,39,39
938,Alessandro Schöpf,79,80,48,44,58,84,77,95,54,75,85,62,44,68,72,61
16502,Lewis Horner,54,57,44,46,52,61,63,70,64,61,72,82,53,54,49,54
8291,Hallgrímur Jónasson,62,53,66,66,58,53,57,71,74,57,59,65,68,52,40,50
9509,Eggert Jónsson,61,56,66,61,67,49,53,82,70,49,60,64,69,63,59,61
17137,Takehiro Tomiyasu,38,29,53,47,45,72,71,53,68,62,54,75,58,37,17,25
4971,Waleed Bakhashwain,69,71,67,68,71,74,73,75,78,66,79,72,69,71,31,47
10055,Alexis Zárate,63,61,61,62,58,69,71,77,59,67,66,61,60,56,33,39
4979,Bruninho,74,77,42,40,31,78,73,65,76,83,79,56,49,75,71,67
8518,Grzegorz Wojtkowiak,65,52,70,65,69,65,60,87,69,63,69,70,71,42,35,42
3402,Pavel Mogilevets,72,71,71,71,75,73,68,80,49,72,70,80,60,62,58,45
17502,Alessandro Celli,31,29,43,58,51,57,54,62,47,73,42,70,43,36,25,25
16253,Christian Frimpong,34,25,49,55,58,56,57,63,70,48,49,66,51,49,19,27
6395,Tim Matthys,68,69,62,59,65,58,61,75,63,68,67,67,60,70,68,71
4306,Babanco,71,70,64,65,68,77,82,83,74,71,61,72,58,80,50,72
17190,Tadhg Ryan,25,15,13,14,26,42,49,37,56,54,33,53,17,20,20,16
449,Oliver Baumann,17,19,10,14,21,47,51,32,64,43,45,69,16,21,11,11
11577,Robert Åhman Persson,59,52,59,52,64,45,54,85,82,41,45,56,63,70,36,56
17197,Ziad Al Mutairi,48,47,13,12,16,76,71,62,74,61,50,62,47,47,52,38
2174,Andrey Semenov,70,55,72,75,75,55,52,75,81,54,43,78,63,55,36,36
12514,Jim McAlister,61,60,50,53,54,71,72,90,72,60,72,64,61,60,50,51
2782,Simon Falette,55,37,76,75,68,69,63,80,93,48,48,83,73,50,20,35
2883,Karim Ansarifard,76,75,29,38,54,79,79,72,41,69,69,73,70,78,74,53
4905,Claudio Baeza,72,71,71,68,71,71,72,78,70,80,70,71,67,71,66,68
8956,Francisco Dutari,55,42,68,66,62,64,67,70,72,52,28,62,70,47,21,30
13736,Cedric Badjeck,56,52,23,16,14,76,75,56,70,62,62,70,67,66,62,38
6581,Axel Tuanzebe,59,60,66,67,62,74,77,66,74,65,62,77,68,46,26,37
5123,Johan Kappelhof,67,62,67,68,72,67,74,66,65,68,69,77,64,57,32,35
5739,Reziuan Mirzov,72,71,42,61,47,72,73,78,66,68,63,56,52,67,58,44
599,Pablo Sarabia,81,85,26,28,25,77,78,65,58,81,82,53,61,77,71,73
785,Thomas Delaney,77,72,72,74,74,71,74,89,78,72,70,82,75,78,71,68
7567,Goran Karačić,13,14,6,12,7,31,32,20,66,25,30,32,13,19,5,11
15857,Danny Morrissey,57,55,16,18,17,74,75,59,49,68,65,60,53,56,57,36
13653,Lino Maldonado,59,62,17,16,14,70,68,68,70,63,66,79,63,57,65,28
14426,Elliot Lee,57,58,15,13,15,72,71,53,61,68,64,33,54,64,62,53
8395,Cédric Avinel,51,30,67,63,60,69,75,74,85,57,60,84,63,55,41,39
1547,Jesús Gámez,74,63,79,78,79,64,76,78,82,57,58,77,63,84,37,51
3914,Hugo Rubiães,71,67,67,76,76,76,64,67,67,66,78,56,61,74,55,54
14676,Joshua Bitter,46,42,53,60,56,54,54,54,75,55,54,67,57,50,22,33
2169,Pione Sisto,79,80,51,48,51,84,85,80,64,81,83,79,51,73,74,74
323,De Marcos,81,76,66,80,79,85,91,93,74,74,77,78,59,73,59,53
14422,Vitaliy Gudiev,15,14,17,19,19,43,44,31,41,45,36,56,18,23,18,14
9384,Gianluigi Bianco,61,59,60,62,67,74,70,73,61,57,58,72,61,58,33,68
11613,Owen Garvan,68,61,56,62,48,51,49,65,60,68,64,54,53,55,55,72
5874,Hervin Ongenda,73,76,44,31,38,79,76,63,56,78,79,66,56,61,61,38
4654,Platiny,63,66,13,18,18,78,76,59,63,70,74,62,69,74,75,41
12638,Kjetil Borry,52,42,62,60,57,57,67,69,67,50,60,64,62,40,22,34
12772,Harry Ascroft,55,49,56,57,61,71,73,73,74,60,65,77,60,55,22,49
16405,Mads Pedersen,56,52,42,45,56,74,76,63,40,90,70,90,44,28,21,27
17271,Erik Tobias Sandberg,35,25,45,58,52,61,64,55,55,65,42,72,50,39,24,25
8269,Rúper,68,55,56,57,63,53,51,70,73,68,67,55,49,77,48,70
5281,Andrea Catellani,72,73,14,13,18,85,72,72,60,75,82,60,53,72,71,72
14560,Brayner De Alba,59,62,28,22,19,81,82,60,39,87,77,48,35,64,50,72
12477,Gary Dicker,66,54,39,60,55,71,56,74,72,61,72,72,60,58,36,56
17284,Dylan Parkin,20,12,10,12,12,29,30,22,48,39,42,51,11,20,10,13
827,Raúl Bobadilla,75,78,21,24,27,69,76,77,91,78,66,82,74,85,77,71
5711,Gianluca Gaudino,78,69,40,36,58,66,55,68,30,81,82,57,40,51,36,53
4468,Moreno Costanzo,74,66,38,44,63,64,62,74,58,64,80,58,54,75,62,71
1822,Emmanuel Badu,75,76,68,72,74,86,78,88,66,82,88,90,70,76,60,50
15078,Hasan Özkan,51,44,52,55,57,61,64,63,67,73,58,61,56,57,27,32
1755,Adrien Trebel,74,76,57,64,71,79,75,81,63,87,77,67,33,77,54,64
199,Mohamed Salah,87,87,37,41,55,92,92,77,60,84,86,70,59,71,78,60
8930,Rufo,74,63,20,12,17,69,68,67,48,77,67,63,61,68,71,33
7653,Marcelinho Moraisco,47,24,20,15,34,50,36,54,72,45,69,62,23,31,23,37
15807,Conor O'Malley,17,13,19,16,26,38,41,33,40,51,45,52,13,19,15,18
9969,Karim Hafez,65,67,65,62,57,74,78,68,51,76,66,57,57,25,24,66
4240,Jon Flanagan,73,66,75,78,68,71,65,62,71,69,67,65,62,35,43,26
921,Lorenzo Pellegrini,77,76,68,70,70,79,75,75,71,69,69,67,71,74,57,40
9785,Neri Bandiera,66,67,18,17,17,75,76,61,40,82,80,61,57,51,64,27
3972,Kevin Diks,67,64,71,73,72,76,77,77,68,66,72,68,65,58,23,30
2786,Silviu Lung Jr.,23,17,12,13,14,38,35,31,64,62,67,53,16,16,14,18
6896,Odisseas Vlachodimos,23,13,11,12,23,42,44,39,68,38,36,67,13,19,12,13
4613,Clément Maury,22,12,14,14,17,38,38,25,50,41,29,45,15,24,12,17
6050,Paul Delecroix,29,10,12,13,20,29,26,30,61,49,31,68,10,24,8,8
6183,Joseph Baffo,51,45,68,70,66,69,72,69,74,62,62,91,70,52,28,29
6934,Lucas Wílchez,73,75,29,28,45,69,73,58,58,86,80,61,39,72,65,75
6296,Tommaso Bianchi,72,64,59,58,70,64,65,72,69,62,57,75,60,60,46,49
16836,Samuel Robertson,36,53,43,58,53,70,72,60,36,82,61,57,44,24,27,28
4415,Eric Lichaj,63,69,78,76,67,76,68,80,63,79,70,70,57,58,40,31
10502,Omar Mendoza,59,42,63,65,64,72,70,74,64,66,69,66,59,44,22,35
5610,Keegan Rosenberry,69,61,64,66,67,78,76,79,64,79,82,82,54,58,38,48
5828,Matías Sarulyte,54,37,66,67,72,33,54,57,83,53,39,72,69,41,34,29
7103,Zakaria Diallo,53,46,69,66,63,52,48,71,93,34,41,43,63,53,35,45
4089,Rafael Carrascal,72,59,65,63,72,67,67,75,63,70,70,60,49,64,57,58
13876,Billy Paynter,62,61,19,33,41,40,51,60,72,63,55,59,64,66,55,21
2571,Nicolas Penneteau,29,14,10,11,23,42,49,30,64,41,38,56,19,13,9,9
12548,Onur Atasayar,51,59,60,65,62,78,77,60,55,60,63,61,50,30,33,35
5034,Guillermo,76,72,20,27,20,75,75,80,65,66,72,70,64,59,68,56
9390,Barış Memiş,68,68,17,16,57,78,75,50,29,78,77,56,18,52,58,70
1916,Shkëlzen Gashi,75,70,53,45,53,76,77,75,71,68,80,80,76,82,70,77
4993,Rubén Sobrino,80,81,19,17,22,79,81,65,63,62,74,60,56,58,68,57
1778,Tomáš Koubek,24,17,14,18,12,24,34,28,62,28,22,64,12,12,12,16
16565,Rory Currie,49,47,11,13,11,72,74,50,49,65,51,61,51,52,58,30
7553,Umut Sönmez,69,67,39,34,28,78,71,68,69,61,74,51,37,60,57,68
8037,Jordy Croux,71,75,22,23,30,83,79,65,55,80,83,60,29,72,60,68
15975,Anton Fagerström,16,8,8,13,16,37,36,23,55,41,42,58,10,16,10,9
9829,Renan Tojeiras,73,70,51,77,50,47,52,83,70,82,81,43,66,77,58,62
1451,Franco Di Santo,78,76,22,23,38,66,78,72,77,59,67,61,75,79,74,49
16560,Alessandro Santopadre,18,8,8,15,11,24,23,18,42,38,35,42,12,21,8,15
11228,Ismael Tajouri,65,70,28,32,26,87,82,65,39,87,86,70,45,70,67,66
7525,Marco Marchionni,70,64,32,58,55,58,53,55,58,75,74,63,52,68,58,68
472,Matteo Darmian,75,74,81,82,79,80,80,87,65,78,80,72,70,69,55,35
3759,Andreas Ulmer,70,67,69,73,69,70,71,82,61,74,73,57,59,72,39,68
15782,David Ferguson,32,28,55,60,50,61,55,59,61,66,50,70,58,36,23,28
3097,Zapater,76,69,67,66,72,59,52,63,72,61,57,62,58,74,61,71
10500,Carlos Gutiérrez,67,66,60,63,59,77,76,76,54,79,75,66,52,69,43,59
3568,Alex,73,74,35,31,23,78,77,68,46,78,85,56,52,72,65,71
13080,Roberto Lopes,57,48,61,60,56,55,54,77,83,63,52,74,56,43,23,28
11922,Chidiebere Nwakali,61,66,56,64,62,78,78,76,66,73,73,62,54,61,50,54
14056,Thomas Oude Kotte,61,50,62,64,55,56,61,63,71,62,50,64,62,74,33,71
2963,David Yurchenko,22,12,16,15,18,46,53,20,69,42,49,66,12,22,14,13
3871,Vinícius,51,33,74,71,69,68,72,66,78,57,59,62,73,44,32,21
9706,Taha Yalçıner,61,60,66,67,65,64,64,67,61,70,70,71,69,51,45,48
905,César Navas,59,42,81,78,79,33,55,68,91,33,31,54,85,66,25,50
11626,Tobias Eriksson,64,58,41,47,53,65,60,75,58,71,73,72,45,57,56,68
3888,Perdigão,72,74,20,26,20,76,73,56,64,68,70,45,46,75,68,42
13948,Gabriel Rojas,54,65,56,57,58,64,72,67,55,75,71,62,41,56,45,51
2531,Muhammet Demir,78,82,19,17,32,78,78,78,64,84,84,76,67,81,71,78
8926,Marco Ilaimaharitra,58,55,56,69,71,61,55,81,61,71,55,72,58,60,36,40
5594,Noah Joel Sarenren Bazee,69,75,28,29,31,86,89,59,55,69,79,66,53,64,63,42
4876,Lucas Pittinari,67,62,59,76,64,67,70,80,67,66,63,68,56,62,54,41
14466,Ben Heneghan,52,22,60,63,52,51,55,43,75,40,31,55,58,48,13,23
14028,Joaquin Aros,43,34,53,65,58,57,57,61,59,59,55,69,59,47,28,36
9241,Leon de Kogel,64,55,50,45,51,33,52,66,89,33,35,73,76,83,66,47
10545,Brad Knighton,16,12,10,12,22,59,49,29,64,21,39,59,11,21,10,13
11371,Rhys Bennett,55,54,57,62,60,75,78,70,79,66,58,65,60,45,38,30
7827,Lorenzo Venuti,59,58,60,67,59,78,80,84,49,75,71,73,56,28,24,26
12041,Özgür Özdemir,54,35,61,63,48,55,55,61,75,57,56,74,64,58,26,56
16922,Daniel Rodríguez,12,13,5,13,11,19,25,18,59,27,22,33,11,15,5,13
11424,Nick Hengelman,22,12,11,11,13,49,40,32,32,37,35,57,13,13,14,11
15215,Taku Akahoshi,15,8,7,14,11,29,22,27,51,44,25,64,12,17,9,14
11023,Christophe Psyché,53,45,62,64,61,51,53,63,83,46,46,71,63,43,28,63
12258,Kenny van der Weg,58,50,66,67,60,55,66,70,80,54,44,64,61,43,26,27
7623,Sadiq Umar,70,66,15,19,19,68,68,64,69,47,59,66,65,62,69,41
10547,Michael Theo,14,14,15,14,20,51,52,39,56,50,54,66,15,17,15,14
13364,Fernando Juárez,57,57,41,57,48,63,66,63,42,74,55,64,59,61,38,46
658,Ignacio Piatti,83,83,40,33,50,80,75,80,67,79,84,46,45,80,76,64
16753,Ben Warland,42,28,57,57,42,60,65,63,74,65,54,67,55,32,22,26
14733,Elias Cobbaut,56,47,61,59,57,58,57,61,65,59,43,58,63,35,20,24
8040,Francesco Urso,70,62,55,57,54,73,72,70,61,59,68,59,56,60,41,55
4863,Roberto,69,67,21,21,16,68,74,64,67,69,70,81,77,72,64,38
7997,Diego Morales,69,68,27,24,26,72,69,40,65,75,73,58,37,65,51,68
14726,Kei Ikeda,62,62,10,13,18,69,65,53,68,67,72,61,52,54,61,42
10844,Gaddi Aguirre,60,57,60,65,61,74,69,70,68,65,68,65,62,39,29,36
9130,Wouter Marinus,67,66,31,36,30,75,75,72,56,63,69,58,58,59,67,62
8414,Chris Taylor,68,68,42,49,29,76,76,72,62,65,71,72,50,61,59,59
1443,Sofiane Hanni,76,77,20,22,20,76,71,72,65,75,77,41,57,76,79,72
12389,Waleed Abdullah,20,11,11,12,22,38,35,38,64,30,45,45,12,22,11,13
7204,Jean Sony Alcenat,64,65,64,64,63,73,78,71,69,68,71,68,60,63,45,47
2761,Maxime Poundjé,74,73,72,69,71,80,85,75,59,75,73,72,62,37,29,40
1537,Lior Refaelov,79,81,16,26,29,75,66,63,49,77,80,68,43,73,75,67
9810,Faiz Selemani,65,73,54,55,39,85,81,60,52,65,78,44,42,62,63,40
10572,Gonzalo Klusener,64,57,20,24,24,46,52,63,72,53,65,81,74,66,71,51
4606,Jesper Hansen,23,12,15,15,27,36,31,35,66,64,33,69,13,12,13,12
4063,Bruno Petkovic,81,77,18,14,11,61,62,65,91,34,67,55,62,71,71,74
12765,Paulson Junqueira,53,21,67,60,65,56,50,59,63,68,52,47,55,60,45,40
12469,Shaun Miller,64,62,23,15,24,79,78,69,66,84,80,60,55,63,64,45
22,Alexis Sánchez,86,89,30,35,42,88,84,85,72,87,90,85,70,84,85,78
17023,Jakub Kuzko,32,27,51,56,50,61,56,62,46,60,42,74,50,36,18,24
16698,Mathias Jensen,62,61,37,31,21,77,75,54,40,79,85,70,38,47,43,40
11524,Liban Abdi,69,69,13,13,22,74,76,62,58,60,71,56,51,67,58,50
4828,Ismaïl Aissati,72,70,33,23,42,75,65,70,57,78,78,52,39,64,57,66
16793,Jason Marks,50,53,47,45,52,62,60,77,49,78,52,70,50,39,38,26
2062,Claudiano Sobrino,69,71,73,65,70,72,74,82,71,83,81,74,69,58,53,57
10318,Choi Jong Hoan,63,63,59,59,64,79,82,78,70,76,73,82,42,45,53,56
14992,Kelvin Mellor,53,55,56,58,52,69,65,70,69,49,70,60,60,29,20,27
7622,Kevin Salazar,69,71,31,37,25,73,71,67,36,86,73,67,34,46,47,36
6894,Jonathan Bijimine,65,53,61,73,68,46,59,54,87,45,61,74,54,65,38,42
12160,Wilfredo Olivera,37,41,65,63,57,55,64,53,84,44,40,53,67,46,25,30
280,David Villa,85,82,22,38,29,75,72,73,66,75,76,67,66,80,86,80
16283,Dylan Watts,51,60,36,36,33,69,65,49,49,65,65,49,41,47,39,57
5405,Lewis Grabban,68,68,18,24,22,79,78,75,71,64,77,62,65,72,71,60
13592,Sandi Lovric,59,56,59,58,56,63,53,62,57,62,59,57,51,64,41,41
7494,Chris Baird,65,57,72,73,74,55,53,40,71,71,57,70,71,72,43,61
1605,Maurício António,51,46,74,70,75,66,64,62,78,56,46,85,78,45,27,29
2323,Rafael,24,17,19,17,29,52,56,32,68,42,52,62,13,24,10,11
2877,Guerrero,70,65,23,33,32,68,74,70,65,69,64,72,75,78,74,50
7473,Albert Bunjaku,66,65,18,22,39,68,66,56,71,75,70,74,63,71,65,59
5245,Ulises Dávila,75,75,26,28,36,77,75,68,55,79,83,65,68,70,67,72
2609,Evandro Rochedo,74,70,39,45,37,58,56,43,84,53,59,54,64,79,75,72
1563,Jason Puncheon,75,76,58,50,48,72,74,74,66,83,74,73,41,77,69,78
1195,Emmanuel Adebayor,74,72,23,19,31,68,71,64,82,52,65,76,78,79,76,44
13658,Caleb Stanko,63,58,57,61,58,60,55,56,72,75,73,70,51,60,41,38
7754,Rubio Rubin,70,70,23,16,35,77,73,62,64,72,84,75,62,65,63,39
9218,Ibrahim Salah,64,46,66,65,58,72,74,76,74,70,65,70,59,67,49,63
14654,Justin Shaibu,61,58,14,13,24,82,84,55,68,63,60,75,57,50,58,29
15874,Gabriel Sava,23,18,9,10,23,39,42,35,64,46,56,58,13,22,17,18
209,Virgil van Dijk,71,69,82,81,83,74,76,72,92,51,57,81,76,81,55,70
6786,Uvaldo Luna,65,69,49,40,30,80,78,62,57,69,80,38,53,49,59,57
9389,Stuart O'Keefe,67,64,59,53,65,71,68,82,65,84,76,56,46,63,54,36
4887,Fernando Cordero,66,68,59,71,68,76,72,73,55,72,76,51,50,56,55,67
9134,Tim Chow,64,60,55,57,64,65,67,73,70,70,64,64,64,57,56,50
4445,Václav Procházka,68,58,72,76,73,66,70,67,77,62,72,62,69,75,56,61
7993,Matthew Palmer,65,65,48,58,69,72,70,73,64,67,68,68,48,62,59,60
12981,Mikkel Desler,67,65,57,62,52,74,76,71,45,63,80,80,58,58,59,51
9256,Ohi Omoijuanfo,68,68,46,39,54,70,75,76,73,51,73,64,60,71,64,52
9039,Hárrison Mojica,62,65,19,21,30,88,86,74,56,86,91,91,42,65,56,65
5531,Lee Camp,22,14,11,12,25,35,40,38,70,65,62,73,14,22,17,17
10198,Sari Amro,54,51,60,59,64,76,78,78,68,72,68,81,52,50,48,47
3120,Peter Utaka,71,71,27,32,37,76,81,74,75,62,71,81,71,73,75,52
14229,Jang Dae Hee,23,11,16,11,21,40,40,21,61,53,39,53,16,18,16,19
11860,Kim Geon Woong,62,62,60,54,59,62,67,61,68,64,60,57,54,60,38,39
2241,Víctor Álvarez,76,73,68,73,67,75,76,80,66,70,74,75,67,59,42,58
8371,Anthony Moris,34,16,15,19,7,41,43,33,53,44,40,57,19,36,11,14
10246,Umberto Germano,65,59,57,61,62,74,74,67,61,81,60,63,59,58,42,35
9243,Riffi Mandanda,19,10,9,12,24,41,49,39,78,41,38,64,10,18,11,20
4936,Alexander Djiku,65,64,71,74,70,70,72,74,73,66,54,65,53,32,34,43
8342,Seo Jung Jin,66,65,43,45,32,80,78,61,42,73,79,76,53,66,57,57
15194,Valentin Henry,52,67,24,27,22,64,64,44,56,69,56,41,37,30,61,40
10950,Jonathan Correia,62,59,66,66,63,65,63,56,40,78,60,61,50,33,32,37
13370,Héctor Nespral,65,52,49,56,53,61,53,49,59,65,56,62,60,52,43,53
